transaction_id,date,time,outlet_id,outlet_name,city,province,menu_id,menu_name,category,quantity,unit_price,total_amount,channel
TXN_004543,2025-07-25,16:09,FC_0310,Fore Coffee Palembang Indah Mall,Palembang,Sumatera Selatan,NCF05,Iced Matcha Butter Salt Cream,Non Coffee,1,31000,31000,Pick-up (App)
TXN_004544,2025-12-10,17:03,FC_0160,Fore Coffee Supermall Pakuwon Indah,Surabaya,Jawa Timur,TEA02,Iced Green Tea Jasmine,Tea,1,29000,29000,Dine-in
TXN_004545,2025-03-15,17:16,FC_0176,Fore Coffee Location 3,Bogor,Jawa Barat,COF04,Iced Bumi Latte,Coffee,5,25000,125000,Pick-up (App)
TXN_004546,2025-08-14,15:36,FC_0292,Fore Coffee Daan Mogot,Jakarta Barat,DKI Jakarta,NCF01,Iced Dark Chocolate,Non Coffee,4,34000,136000,Pick-up (App)
TXN_004547,2025-06-02,08:26,FC_0002,Fore Coffee Rawamangun,Jakarta Timur,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,Dine-in
TXN_004548,2025-07-27,08:36,FC_0150,Fore Coffee Location 1,Padang,Sumatera Barat,DEL02,Chicken Teriyaki Sandwich,Fore Deli,2,39000,78000,Dine-in
TXN_004549,2026-03-11,19:24,FC_0114,Fore Coffee Palembang Icon,Palembang,Sumatera Selatan,REF01,Iced Coco Peach Fusion,Refresher,4,29000,116000,Dine-in
TXN_004550,2025-10-18,11:27,FC_0053,Fore Coffee Area 20,Jakarta Pusat,DKI Jakarta,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,ShopeeFood
TXN_004551,2025-06-16,15:35,FC_0332,Fore Coffee Asia Mega Mas,Medan,Sumatera Utara,COF04,Iced Bumi Latte,Coffee,2,25000,50000,Dine-in
TXN_004552,2026-03-27,15:54,FC_0019,Fore Coffee Area 22,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,ShopeeFood
TXN_004553,2025-11-09,10:12,FC_0330,Fore Coffee DP Mall,Semarang,Jawa Tengah,SIG05,Hot Pandan Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_004554,2025-06-27,12:12,FC_0033,Fore Coffee Area 13,Tangerang Selatan,Banten,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,GoFood
TXN_004555,2026-01-09,12:11,FC_0102,Fore Coffee Deltamas,Bekasi,Jawa Barat,TEA01,Iced English Breakfast,Tea,1,29000,29000,Dine-in
TXN_004556,2025-11-25,13:12,FC_0275,Fore Coffee Location 2,Batam,Kepulauan Riau,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,Dine-in
TXN_004557,2026-03-07,15:32,FC_0090,Fore Coffee Area 6,Malang,Jawa Timur,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,Dine-in
TXN_004558,2025-10-03,15:34,FC_0196,Fore Coffee Location 3,Karawang,Jawa Barat,AMR02,Hot Americano,Americano,1,23000,23000,ShopeeFood
TXN_004559,2025-07-24,08:57,FC_0335,Fore Coffee Losari Beach Area,Makassar,Sulawesi Selatan,SIG05,Hot Pandan Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_004560,2025-08-31,14:08,FC_0239,Fore Coffee Summarecon Mall Bekasi,Bekasi,Jawa Barat,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004561,2025-12-25,13:04,FC_0064,Fore Coffee Darmo,Surabaya,Jawa Timur,SIG06,Iced Buttercream Latte,Fore Signature,2,33000,66000,ShopeeFood
TXN_004562,2025-09-17,18:53,FC_0103,Fore Coffee Location 1,Batam,Kepulauan Riau,COF01,Iced Cafe Latte,Coffee,1,29000,29000,GrabFood
TXN_004563,2025-09-20,15:46,FC_0030,Fore Coffee Location 1,Cirebon,Jawa Barat,SIG07,Iced Kopi Dari Tani,Fore Signature,3,25000,75000,Walk-in Takeaway
TXN_004564,2026-02-17,15:59,FC_0201,Fore Coffee Location 2,Bogor,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GoFood
TXN_004565,2025-12-19,08:33,FC_0278,Fore Coffee Location 3,Batam,Kepulauan Riau,COF01,Iced Cafe Latte,Coffee,3,29000,87000,Dine-in
TXN_004566,2025-07-23,20:52,FC_0168,Fore Coffee Location 2,Banjarmasin,Kalimantan Selatan,COF04,Iced Bumi Latte,Coffee,3,25000,75000,GrabFood
TXN_004567,2026-03-16,16:56,FC_0032,Fore Coffee Grand City Mall,Surabaya,Jawa Timur,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GrabFood
TXN_004568,2025-08-29,08:08,FC_0087,Fore Coffee Location 2,Aceh,Aceh,COF09,Iced Caramel Praline Macchiato,Coffee,1,34000,34000,Dine-in
TXN_004569,2025-09-21,19:53,FC_0259,Fore Coffee Ciater,Tangerang Selatan,Banten,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004570,2025-06-05,11:06,FC_0279,Fore Coffee Ciputat,Tangerang Selatan,Banten,SIG06,Iced Buttercream Latte,Fore Signature,2,33000,66000,GoFood
TXN_004571,2025-08-28,15:54,FC_0297,Fore Coffee Dieng,Malang,Jawa Timur,REF01,Iced Coco Peach Fusion,Refresher,2,29000,58000,Pick-up (App)
TXN_004572,2025-08-21,08:07,FC_0070,Fore Coffee BSD Junction,Tangerang Selatan,Banten,TEA02,Iced Green Tea Jasmine,Tea,1,29000,29000,Pick-up (App)
TXN_004573,2025-12-13,19:32,FC_0250,Fore Coffee Menteng,Jakarta Pusat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_004574,2026-02-12,08:51,FC_0225,Fore Coffee Paris Van Java,Bandung,Jawa Barat,NCF03,Iced Classic Milo,Non Coffee,1,25000,25000,Pick-up (App)
TXN_004575,2025-09-28,16:06,FC_0045,Fore Coffee Java Mall,Semarang,Jawa Tengah,NCF03,Iced Classic Milo,Non Coffee,4,25000,100000,Dine-in
TXN_004576,2026-03-27,10:59,FC_0261,Fore Coffee Location 3,Pekanbaru,Riau,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004577,2026-03-27,16:28,FC_0331,Fore Coffee Depok Town Square,Depok,Jawa Barat,DEL03,Almond Croissant,Fore Deli,2,36000,72000,Pick-up (App)
TXN_004578,2026-03-05,11:18,FC_0073,Fore Coffee Location 1,Bogor,Jawa Barat,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,GoFood
TXN_004579,2025-08-27,08:03,FC_0256,Fore Coffee Area 21,Jakarta Pusat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_004580,2025-04-10,07:47,FC_0164,Fore Coffee Gambir,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_004581,2025-09-20,07:15,FC_0091,Fore Coffee Location 1,Samarinda,Kalimantan Timur,SIG02,Hot Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_004582,2026-01-14,08:11,FC_0298,Fore Coffee Area 11,Jakarta Utara,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,ShopeeFood
TXN_004583,2025-03-08,09:05,FC_0192,Fore Coffee Location 2,Badung,Bali,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GoFood
TXN_004584,2025-08-09,19:31,FC_0134,Fore Coffee Kenjeran,Surabaya,Jawa Timur,COF07,Double Iced Shaken Latte,Coffee,2,33000,66000,Pick-up (App)
TXN_004585,2025-08-31,18:59,FC_0055,Fore Coffee Location 2,Cirebon,Jawa Barat,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004586,2025-11-23,11:54,FC_0278,Fore Coffee Location 3,Batam,Kepulauan Riau,DEL01,Mushroom Truffle Sandwich,Fore Deli,1,42000,42000,Dine-in
TXN_004587,2025-05-08,18:37,FC_0336,Fore Coffee Tanah Abang,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,GrabFood
TXN_004588,2025-04-02,08:53,FC_0131,Fore Coffee Location 1,Palangkaraya,Kalimantan Tengah,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_004589,2025-04-17,08:47,FC_0118,Fore Coffee Duren Sawit,Jakarta Timur,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GoFood
TXN_004590,2026-02-06,11:59,FC_0110,Fore Coffee Pasteur,Bandung,Jawa Barat,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Pick-up (App)
TXN_004591,2025-05-11,15:30,FC_0142,Fore Coffee Emporium Pluit,Jakarta Utara,DKI Jakarta,SIG05,Hot Pandan Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_004592,2025-07-21,08:06,FC_0216,Fore Coffee Area 32,Jakarta Selatan,DKI Jakarta,NCF04,Iced Almond Choco,Non Coffee,1,39000,39000,Pick-up (App)
TXN_004593,2025-07-22,09:00,FC_0082,Fore Coffee Area 10,Denpasar,Bali,REF01,Iced Coco Peach Fusion,Refresher,2,29000,58000,Pick-up (App)
TXN_004594,2025-08-30,08:05,FC_0120,Fore Coffee Kuningan City,Jakarta Selatan,DKI Jakarta,SIG05,Hot Pandan Latte,Fore Signature,1,29000,29000,GrabFood
TXN_004595,2026-03-21,18:47,FC_0171,Fore Coffee Location 2,Samarinda,Kalimantan Timur,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,GoFood
TXN_004596,2025-12-14,17:33,FC_0346,Fore Coffee Location 1,Purwokerto,Jawa Tengah,COF02,Hot Cafe Latte,Coffee,1,29000,29000,Dine-in
TXN_004597,2026-02-12,09:22,FC_0063,Fore Coffee Ambarrukmo Plaza,Yogyakarta,DI Yogyakarta,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_004598,2025-03-29,21:14,FC_0326,Fore Coffee Location 2,Jambi,Jambi,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004599,2025-10-13,14:38,FC_0211,Fore Coffee Alauddin,Makassar,Sulawesi Selatan,SIG04,Iced Pandan Latte,Fore Signature,3,29000,87000,Dine-in
TXN_004600,2026-02-14,14:56,FC_0042,Fore Coffee Malang Town Square,Malang,Jawa Timur,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_004601,2025-04-01,16:19,FC_0294,Fore Coffee Location 2,Palangkaraya,Kalimantan Tengah,COF09,Iced Caramel Praline Macchiato,Coffee,1,34000,34000,Dine-in
TXN_004602,2025-03-16,14:23,FC_0002,Fore Coffee Rawamangun,Jakarta Timur,DKI Jakarta,COF02,Hot Cafe Latte,Coffee,1,29000,29000,GrabFood
TXN_004603,2025-11-30,09:31,FC_0158,Fore Coffee Location 1,Banjarmasin,Kalimantan Selatan,NCF01,Iced Dark Chocolate,Non Coffee,5,34000,170000,Dine-in
TXN_004604,2025-11-23,15:05,FC_0087,Fore Coffee Location 2,Aceh,Aceh,SIG04,Iced Pandan Latte,Fore Signature,3,29000,87000,GrabFood
TXN_004605,2025-09-02,09:04,FC_0189,Fore Coffee Cikarang,Bekasi,Jawa Barat,NCF02,Iced Matcha Green Tea,Non Coffee,2,34000,68000,GoFood
TXN_004606,2026-02-04,09:10,FC_0090,Fore Coffee Area 6,Malang,Jawa Timur,DEL02,Chicken Teriyaki Sandwich,Fore Deli,4,39000,156000,GoFood
TXN_004607,2025-07-18,10:51,FC_0049,Fore Coffee Location 1,Badung,Bali,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_004608,2025-08-14,15:46,FC_0236,Fore Coffee OPI Mall,Palembang,Sumatera Selatan,COF01,Iced Cafe Latte,Coffee,2,29000,58000,Dine-in
TXN_004609,2025-03-02,16:09,FC_0133,Fore Coffee Lotte Shopping Avenue,Jakarta Selatan,DKI Jakarta,COF02,Hot Cafe Latte,Coffee,2,29000,58000,Pick-up (App)
TXN_004610,2025-06-10,14:01,FC_0294,Fore Coffee Location 2,Palangkaraya,Kalimantan Tengah,NCF04,Iced Almond Choco,Non Coffee,5,39000,195000,Dine-in
TXN_004611,2025-08-15,11:00,FC_0106,Fore Coffee Level 21 Mall,Denpasar,Bali,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,Dine-in
TXN_004612,2025-06-04,07:10,FC_0261,Fore Coffee Location 3,Pekanbaru,Riau,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,GrabFood
TXN_004613,2025-11-07,10:16,FC_0259,Fore Coffee Ciater,Tangerang Selatan,Banten,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GrabFood
TXN_004614,2025-05-26,09:27,FC_0232,Fore Coffee Jatinegara,Jakarta Timur,DKI Jakarta,SIG05,Hot Pandan Latte,Fore Signature,3,29000,87000,Dine-in
TXN_004615,2025-12-13,08:43,FC_0256,Fore Coffee Area 21,Jakarta Pusat,DKI Jakarta,COF05,Iced Malty Latte,Coffee,4,27000,108000,Pick-up (App)
TXN_004616,2025-02-22,17:05,FC_0139,Fore Coffee Gandaria City,Jakarta Selatan,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004617,2025-06-01,13:31,FC_0254,Fore Coffee Mall Ratu Indah,Makassar,Sulawesi Selatan,COF01,Iced Cafe Latte,Coffee,3,29000,87000,Dine-in
TXN_004618,2025-08-02,17:24,FC_0246,Fore Coffee Location 1,Jayapura,Papua,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004619,2025-06-13,14:09,FC_0114,Fore Coffee Palembang Icon,Palembang,Sumatera Selatan,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GoFood
TXN_004620,2026-01-16,13:26,FC_0193,Fore Coffee PIK 2,Jakarta Utara,DKI Jakarta,COF09,Iced Caramel Praline Macchiato,Coffee,2,34000,68000,Pick-up (App)
TXN_004621,2025-01-25,18:27,FC_0029,Fore Coffee Pulomas,Jakarta Timur,DKI Jakarta,TEA01,Iced English Breakfast,Tea,1,29000,29000,Pick-up (App)
TXN_004622,2025-04-16,13:34,FC_0228,Fore Coffee Area 9,Semarang,Jawa Tengah,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004623,2025-07-27,07:41,FC_0093,Fore Coffee Location 2,Manado,Sulawesi Utara,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Pick-up (App)
TXN_004624,2025-01-07,08:05,FC_0053,Fore Coffee Area 20,Jakarta Pusat,DKI Jakarta,COF09,Iced Caramel Praline Macchiato,Coffee,2,34000,68000,GrabFood
TXN_004625,2025-08-22,07:28,FC_0157,Fore Coffee Thamrin Plaza Medan,Medan,Sumatera Utara,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_004626,2026-02-05,08:14,FC_0215,Fore Coffee Location 6,Bogor,Jawa Barat,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004627,2025-07-22,19:24,FC_0085,Fore Coffee Riau Street,Bandung,Jawa Barat,COF03,Iced Cappuccino,Coffee,3,29000,87000,Dine-in
TXN_004628,2025-01-25,18:15,FC_0183,Fore Coffee Location 4,Manado,Sulawesi Utara,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004629,2025-12-31,13:04,FC_0322,Fore Coffee Banyumanik,Semarang,Jawa Tengah,NCF02,Iced Matcha Green Tea,Non Coffee,4,34000,136000,Pick-up (App)
TXN_004630,2026-03-29,08:29,FC_0053,Fore Coffee Area 20,Jakarta Pusat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,3,25000,75000,Dine-in
TXN_004631,2025-12-17,08:31,FC_0112,Fore Coffee Location 2,Palu,Sulawesi Tengah,SIG05,Hot Pandan Latte,Fore Signature,1,29000,29000,GoFood
TXN_004632,2025-07-03,14:30,FC_0159,Fore Coffee Jogja City Mall,Yogyakarta,DI Yogyakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_004633,2025-08-10,16:30,FC_0218,Fore Coffee Area 10,Makassar,Sulawesi Selatan,SIG01,Iced Aren Latte,Fore Signature,4,29000,116000,GrabFood
TXN_004634,2025-10-03,18:25,FC_0333,Fore Coffee Pakuwon Mall,Surabaya,Jawa Timur,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_004635,2025-12-14,07:41,FC_0239,Fore Coffee Summarecon Mall Bekasi,Bekasi,Jawa Barat,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,GrabFood
TXN_004636,2025-07-05,20:26,FC_0069,Fore Coffee Area 30,Jakarta Selatan,DKI Jakarta,NCF04,Iced Almond Choco,Non Coffee,1,39000,39000,Pick-up (App)
TXN_004637,2026-03-19,12:45,FC_0065,Fore Coffee Hertasning,Makassar,Sulawesi Selatan,COF03,Iced Cappuccino,Coffee,1,29000,29000,Dine-in
TXN_004638,2025-08-06,08:13,FC_0187,Fore Coffee QBig BSD,Tangerang,Banten,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004639,2025-04-14,11:47,FC_0296,Fore Coffee Location 2,Kediri,Jawa Timur,NCF01,Iced Dark Chocolate,Non Coffee,3,34000,102000,ShopeeFood
TXN_004640,2025-10-11,14:24,FC_0155,Fore Coffee Bintaro Jaya Xchange,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004641,2025-04-18,10:49,FC_0087,Fore Coffee Location 2,Aceh,Aceh,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004642,2026-02-27,14:49,FC_0279,Fore Coffee Ciputat,Tangerang Selatan,Banten,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004643,2025-02-21,08:08,FC_0287,Fore Coffee Tembalang,Semarang,Jawa Tengah,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GrabFood
TXN_004644,2026-03-10,13:45,FC_0323,Fore Coffee Location 1,Kediri,Jawa Timur,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Walk-in Takeaway
TXN_004645,2025-05-04,12:18,FC_0180,Fore Coffee Area 29,Jakarta Selatan,DKI Jakarta,AMR01,Iced Americano,Americano,1,23000,23000,Dine-in
TXN_004646,2025-05-25,17:06,FC_0228,Fore Coffee Area 9,Semarang,Jawa Tengah,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,GrabFood
TXN_004647,2025-08-01,17:10,FC_0134,Fore Coffee Kenjeran,Surabaya,Jawa Timur,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GoFood
TXN_004648,2025-01-03,08:44,FC_0193,Fore Coffee PIK 2,Jakarta Utara,DKI Jakarta,SIG05,Hot Pandan Latte,Fore Signature,2,29000,58000,GoFood
TXN_004649,2025-11-03,19:12,FC_0286,Fore Coffee Grand Galaxy Park,Bekasi,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004650,2025-12-19,16:42,FC_0282,Fore Coffee Blok M Plaza,Jakarta Selatan,DKI Jakarta,COF01,Iced Cafe Latte,Coffee,1,29000,29000,GoFood
TXN_004651,2025-02-03,15:55,FC_0281,Fore Coffee Location 1,Tegal,Jawa Tengah,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004652,2025-03-07,14:58,FC_0321,Fore Coffee Cikini,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,4,33000,132000,Dine-in
TXN_004653,2026-01-12,12:48,FC_0186,Fore Coffee Sunter Mall,Jakarta Utara,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_004654,2025-05-06,08:21,FC_0038,Fore Coffee The Cathay,Singapore,Singapore,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004655,2025-05-31,17:39,FC_0039,Fore Coffee Buah Batu,Bandung,Jawa Barat,SIG05,Hot Pandan Latte,Fore Signature,1,29000,29000,GrabFood
TXN_004656,2025-05-17,09:24,FC_0324,Fore Coffee Location 1,Kendari,Sulawesi Tenggara,COF01,Iced Cafe Latte,Coffee,1,29000,29000,Pick-up (App)
TXN_004657,2025-06-14,13:18,FC_0058,Fore Coffee Cibubur Junction,Jakarta Timur,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Pick-up (App)
TXN_004658,2025-04-08,07:13,FC_0229,Fore Coffee Kings Shopping Center,Bandung,Jawa Barat,AMR02,Hot Americano,Americano,3,23000,69000,Dine-in
TXN_004659,2026-01-20,18:43,FC_0334,Fore Coffee Wahid Hasyim,Jakarta Pusat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Pick-up (App)
TXN_004660,2025-03-30,08:30,FC_0320,Fore Coffee Location 2,Pekanbaru,Riau,AMR02,Hot Americano,Americano,2,23000,46000,Dine-in
TXN_004661,2025-12-24,11:51,FC_0059,Fore Coffee Harapan Indah,Bekasi,Jawa Barat,DEL02,Chicken Teriyaki Sandwich,Fore Deli,1,39000,39000,ShopeeFood
TXN_004662,2025-06-20,16:38,FC_0213,Fore Coffee ICE BSD,Tangerang,Banten,COF10,Hot Espresso,Coffee,1,21000,21000,GrabFood
TXN_004663,2025-05-29,14:33,FC_0239,Fore Coffee Summarecon Mall Bekasi,Bekasi,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004664,2025-05-05,17:23,FC_0158,Fore Coffee Location 1,Banjarmasin,Kalimantan Selatan,COF01,Iced Cafe Latte,Coffee,1,29000,29000,GrabFood
TXN_004665,2026-02-06,08:06,FC_0103,Fore Coffee Location 1,Batam,Kepulauan Riau,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_004666,2025-08-14,12:29,FC_0206,Fore Coffee Mall of Indonesia,Jakarta Utara,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_004667,2025-01-02,08:11,FC_0272,Fore Coffee Pasar Baru,Jakarta Pusat,DKI Jakarta,SIG02,Hot Aren Latte,Fore Signature,4,29000,116000,Dine-in
TXN_004668,2025-12-31,11:52,FC_0264,Fore Coffee Tomang,Jakarta Barat,DKI Jakarta,NCF03,Iced Classic Milo,Non Coffee,1,25000,25000,Dine-in
TXN_004669,2025-09-13,09:24,FC_0013,Fore Coffee Harmoni,Jakarta Pusat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,4,29000,116000,Pick-up (App)
TXN_004670,2025-01-06,09:28,FC_0044,Fore Coffee Graha Raya,Tangerang Selatan,Banten,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Walk-in Takeaway
TXN_004671,2025-08-09,20:45,FC_0161,Fore Coffee Focal Point,Medan,Sumatera Utara,COF01,Iced Cafe Latte,Coffee,1,29000,29000,Dine-in
TXN_004672,2025-04-24,08:26,FC_0306,Fore Coffee Trans Studio Bali,Denpasar,Bali,COF09,Iced Caramel Praline Macchiato,Coffee,2,34000,68000,GrabFood
TXN_004673,2026-02-24,20:42,FC_0086,Fore Coffee Hartono Mall Solo,Solo,Jawa Tengah,REF01,Iced Coco Peach Fusion,Refresher,4,29000,116000,Dine-in
TXN_004674,2025-01-09,14:37,FC_0288,Fore Coffee Bugis Junction,Singapore,Singapore,COF08,Iced Nutty Oat Latte,Coffee,1,39000,39000,Dine-in
TXN_004675,2026-02-15,20:45,FC_0292,Fore Coffee Daan Mogot,Jakarta Barat,DKI Jakarta,SIG04,Iced Pandan Latte,Fore Signature,3,29000,87000,GoFood
TXN_004676,2025-12-09,13:26,FC_0087,Fore Coffee Location 2,Aceh,Aceh,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,GrabFood
TXN_004677,2025-07-23,17:17,FC_0028,Fore Coffee Epicentrum Walk,Jakarta Selatan,DKI Jakarta,SIG02,Hot Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_004678,2026-01-23,08:36,FC_0282,Fore Coffee Blok M Plaza,Jakarta Selatan,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Pick-up (App)
TXN_004679,2025-07-20,17:49,FC_0012,Fore Coffee Soekarno Hatta Malang,Malang,Jawa Timur,SIG06,Iced Buttercream Latte,Fore Signature,3,33000,99000,Pick-up (App)
TXN_004680,2025-06-11,08:45,FC_0242,Fore Coffee Location 2,Cimahi,Jawa Barat,COF01,Iced Cafe Latte,Coffee,2,29000,58000,Pick-up (App)
TXN_004681,2025-10-26,15:19,FC_0152,Fore Coffee Mega Bekasi,Bekasi,Jawa Barat,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_004682,2025-01-30,08:38,FC_0327,Fore Coffee Antapani,Bandung,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,4,29000,116000,Dine-in
TXN_004683,2025-03-17,18:03,FC_0222,Fore Coffee East Coast Center,Surabaya,Jawa Timur,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GrabFood
TXN_004684,2025-01-23,14:51,FC_0254,Fore Coffee Mall Ratu Indah,Makassar,Sulawesi Selatan,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_004685,2025-09-24,21:54,FC_0186,Fore Coffee Sunter Mall,Jakarta Utara,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_004686,2025-05-31,14:32,FC_0233,Fore Coffee Bintaro Plaza,Tangerang Selatan,Banten,NCF03,Iced Classic Milo,Non Coffee,2,25000,50000,Dine-in
TXN_004687,2025-05-30,15:18,FC_0092,Fore Coffee Ijen,Malang,Jawa Timur,COF04,Iced Bumi Latte,Coffee,1,25000,25000,Pick-up (App)
TXN_004688,2025-12-20,14:11,FC_0301,Fore Coffee Seturan,Yogyakarta,DI Yogyakarta,DEL02,Chicken Teriyaki Sandwich,Fore Deli,1,39000,39000,GrabFood
TXN_004689,2025-01-29,13:44,FC_0291,Fore Coffee Istana Plaza,Bandung,Jawa Barat,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Dine-in
TXN_004690,2025-08-13,14:02,FC_0141,Fore Coffee Area 9,Makassar,Sulawesi Selatan,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_004691,2025-04-10,16:53,FC_0287,Fore Coffee Tembalang,Semarang,Jawa Tengah,DEL02,Chicken Teriyaki Sandwich,Fore Deli,2,39000,78000,GoFood
TXN_004692,2026-03-11,18:17,FC_0165,Fore Coffee Area 14,Bekasi,Jawa Barat,SIG06,Iced Buttercream Latte,Fore Signature,2,33000,66000,GrabFood
TXN_004693,2025-07-31,10:24,FC_0148,Fore Coffee Location 2,Pontianak,Kalimantan Barat,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,Dine-in
TXN_004694,2025-05-11,17:39,FC_0136,Fore Coffee Location 1,Manado,Sulawesi Utara,AMR02,Hot Americano,Americano,4,23000,92000,Dine-in
TXN_004695,2025-05-03,10:45,FC_0277,Fore Coffee Monas Area,Jakarta Pusat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
